customerID,Cluster,SegmentLabel
5498-TXHLF,2,Yeni Yüksek Riskli Müşteri
0689-DSXGL,1,Yüksek Değerli Sadık Müşteri
6818-DJXAA,3,Genç Düşük Harcamalı Müşteri
9722-UJOJR,2,Yeni Yüksek Riskli Müşteri
0464-WJTKO,0,Yaslı Düşük Harcamalı Müşteri
8902-ZEOVF,3,Genç Düşük Harcamalı Müşteri
6778-EICRF,3,Genç Düşük Harcamalı Müşteri
2662-NNTDK,3,Genç Düşük Harcamalı Müşteri
4132-KALRO,2,Yeni Yüksek Riskli Müşteri
3902-FOIGH,2,Yeni Yüksek Riskli Müşteri
6772-KSATR,2,Yeni Yüksek Riskli Müşteri
7112-OPOTK,2,Yeni Yüksek Riskli Müşteri
2874-YXVVA,1,Yüksek Değerli Sadık Müşteri
1245-HARPS,3,Genç Düşük Harcamalı Müşteri
4210-QFJMF,2,Yeni Yüksek Riskli Müşteri
4323-ELYYB,0,Yaslı Düşük Harcamalı Müşteri
4293-ETKAP,1,Yüksek Değerli Sadık Müşteri
6064-PUPMC,0,Yaslı Düşük Harcamalı Müşteri
6504-VBLFL,1,Yüksek Değerli Sadık Müşteri
6322-PJJDJ,1,Yüksek Değerli Sadık Müşteri
0330-BGYZE,1,Yüksek Değerli Sadık Müşteri
1085-LDWAM,3,Genç Düşük Harcamalı Müşteri
7586-ZATGZ,1,Yüksek Değerli Sadık Müşteri
7197-VOJMM,1,Yüksek Değerli Sadık Müşteri
3318-OSATS,2,Yeni Yüksek Riskli Müşteri
5828-AVIPD,0,Yaslı Düşük Harcamalı Müşteri
1843-TLSGD,3,Genç Düşük Harcamalı Müşteri
9626-VFRGG,2,Yeni Yüksek Riskli Müşteri
7075-BNDVQ,0,Yaslı Düşük Harcamalı Müşteri
9143-CANJF,0,Yaslı Düşük Harcamalı Müşteri
7284-BUYEC,0,Yaslı Düşük Harcamalı Müşteri
2041-JIJCI,3,Genç Düşük Harcamalı Müşteri
1086-LXKFY,2,Yeni Yüksek Riskli Müşteri
4900-MSOMT,1,Yüksek Değerli Sadık Müşteri
2229-VWQJH,2,Yeni Yüksek Riskli Müşteri
9194-GFVOI,1,Yüksek Değerli Sadık Müşteri
1336-EZFZY,0,Yaslı Düşük Harcamalı Müşteri
4282-MSACW,1,Yüksek Değerli Sadık Müşteri
1403-LKLIK,3,Genç Düşük Harcamalı Müşteri
2636-ALXXZ,2,Yeni Yüksek Riskli Müşteri
7774-OJSXI,2,Yeni Yüksek Riskli Müşteri
7786-WBJYI,2,Yeni Yüksek Riskli Müşteri
0136-IFMYD,1,Yüksek Değerli Sadık Müşteri
5144-TVGLP,1,Yüksek Değerli Sadık Müşteri
9643-AVVWI,3,Genç Düşük Harcamalı Müşteri
0253-ZTEOB,1,Yüksek Değerli Sadık Müşteri
2706-QZIHY,3,Genç Düşük Harcamalı Müşteri
6061-PQHMK,3,Genç Düşük Harcamalı Müşteri
9885-CSMWE,2,Yeni Yüksek Riskli Müşteri
6137-MFAJN,3,Genç Düşük Harcamalı Müşteri
9122-UMROB,3,Genç Düşük Harcamalı Müşteri
4232-JGKIY,3,Genç Düşük Harcamalı Müşteri
2402-TAIRZ,2,Yeni Yüksek Riskli Müşteri
9659-ZTWSM,1,Yüksek Değerli Sadık Müşteri
9139-TWBAS,3,Genç Düşük Harcamalı Müşteri
6685-GBWJZ,1,Yüksek Değerli Sadık Müşteri
5016-ETTFF,3,Genç Düşük Harcamalı Müşteri
3866-MDTUB,2,Yeni Yüksek Riskli Müşteri
2195-VVRJF,2,Yeni Yüksek Riskli Müşteri
3913-RDSJZ,3,Genç Düşük Harcamalı Müşteri
8058-JMEQO,2,Yeni Yüksek Riskli Müşteri
4203-QGNZA,0,Yaslı Düşük Harcamalı Müşteri
5043-TRZWM,0,Yaslı Düşük Harcamalı Müşteri
0697-ZMSWS,2,Yeni Yüksek Riskli Müşteri
7657-DYEPJ,0,Yaslı Düşük Harcamalı Müşteri
9494-BDNNC,1,Yüksek Değerli Sadık Müşteri
1640-PLFMP,2,Yeni Yüksek Riskli Müşteri
5366-OBVMR,3,Genç Düşük Harcamalı Müşteri
8276-MQBYC,1,Yüksek Değerli Sadık Müşteri
7644-OMVMY,3,Genç Düşük Harcamalı Müşteri
7593-XFKDI,0,Yaslı Düşük Harcamalı Müşteri
4573-JKNAE,0,Yaslı Düşük Harcamalı Müşteri
0337-CNPZE,1,Yüksek Değerli Sadık Müşteri
9817-APLHW,0,Yaslı Düşük Harcamalı Müşteri
8380-MQINP,3,Genç Düşük Harcamalı Müşteri
0840-DFEZH,2,Yeni Yüksek Riskli Müşteri
1513-XNPPH,0,Yaslı Düşük Harcamalı Müşteri
8690-ZVLCL,1,Yüksek Değerli Sadık Müşteri
6015-VVHHE,2,Yeni Yüksek Riskli Müşteri
1125-SNVCK,2,Yeni Yüksek Riskli Müşteri
0384-LPITE,2,Yeni Yüksek Riskli Müşteri
4616-EWBNJ,3,Genç Düşük Harcamalı Müşteri
6347-DCUIK,2,Yeni Yüksek Riskli Müşteri
1335-HQMKX,1,Yüksek Değerli Sadık Müşteri
2545-EBUPK,2,Yeni Yüksek Riskli Müşteri
6923-AQONU,3,Genç Düşük Harcamalı Müşteri
2172-EJXVF,1,Yüksek Değerli Sadık Müşteri
0897-FEGMU,2,Yeni Yüksek Riskli Müşteri
7663-RGWBC,3,Genç Düşük Harcamalı Müşteri
1120-BMWUB,0,Yaslı Düşük Harcamalı Müşteri
9124-LHCJQ,0,Yaslı Düşük Harcamalı Müşteri
4536-PLEQY,2,Yeni Yüksek Riskli Müşteri
7029-IJEJK,3,Genç Düşük Harcamalı Müşteri
8871-JLMHM,1,Yüksek Değerli Sadık Müşteri
2235-ZGKPT,2,Yeni Yüksek Riskli Müşteri
3891-PUQOD,2,Yeni Yüksek Riskli Müşteri
5447-VYTKW,3,Genç Düşük Harcamalı Müşteri
3623-FQBOX,3,Genç Düşük Harcamalı Müşteri
0689-NKYLF,2,Yeni Yüksek Riskli Müşteri
8659-HDIYE,1,Yüksek Değerli Sadık Müşteri
3658-KIBGF,2,Yeni Yüksek Riskli Müşteri
3474-BAFSJ,0,Yaslı Düşük Harcamalı Müşteri
5519-YLDGW,0,Yaslı Düşük Harcamalı Müşteri
3865-ZFZIB,3,Genç Düşük Harcamalı Müşteri
1855-AGAWH,2,Yeni Yüksek Riskli Müşteri
7109-CQYUZ,1,Yüksek Değerli Sadık Müşteri
1370-GGAWX,1,Yüksek Değerli Sadık Müşteri
4680-KUTAJ,0,Yaslı Düşük Harcamalı Müşteri
5307-UVGNB,3,Genç Düşük Harcamalı Müşteri
4946-EDSEW,0,Yaslı Düşük Harcamalı Müşteri
2883-ILGWO,1,Yüksek Değerli Sadık Müşteri
2516-VQRRV,2,Yeni Yüksek Riskli Müşteri
7580-UGXNC,0,Yaslı Düşük Harcamalı Müşteri
3642-BYHDO,0,Yaslı Düşük Harcamalı Müşteri
9629-NHXFW,3,Genç Düşük Harcamalı Müşteri
2696-RZVZW,3,Genç Düşük Harcamalı Müşteri
5766-FTRTS,1,Yüksek Değerli Sadık Müşteri
0396-HUJBP,3,Genç Düşük Harcamalı Müşteri
5178-LMXOP,2,Yeni Yüksek Riskli Müşteri
8879-ZKJOF,3,Genç Düşük Harcamalı Müşteri
6285-FTQBF,0,Yaslı Düşük Harcamalı Müşteri
8185-UPYBR,2,Yeni Yüksek Riskli Müşteri
4585-HETAI,0,Yaslı Düşük Harcamalı Müşteri
7526-BEZQB,0,Yaslı Düşük Harcamalı Müşteri
1474-JUWSM,1,Yüksek Değerli Sadık Müşteri
3530-CRZSB,0,Yaslı Düşük Harcamalı Müşteri
8498-XXGWA,1,Yüksek Değerli Sadık Müşteri
9617-INGJY,3,Genç Düşük Harcamalı Müşteri
0621-TSSMU,3,Genç Düşük Harcamalı Müşteri
7234-KMNRQ,3,Genç Düşük Harcamalı Müşteri
7636-PEPNS,3,Genç Düşük Harcamalı Müşteri
4683-WYDOU,1,Yüksek Değerli Sadık Müşteri
9052-DHNKM,2,Yeni Yüksek Riskli Müşteri
6794-HKIAJ,1,Yüksek Değerli Sadık Müşteri
5578-NKCXI,1,Yüksek Değerli Sadık Müşteri
1642-HMARX,1,Yüksek Değerli Sadık Müşteri
3096-WPXBT,1,Yüksek Değerli Sadık Müşteri
8434-PNQZX,1,Yüksek Değerli Sadık Müşteri
5950-AAAGJ,3,Genç Düşük Harcamalı Müşteri
4299-OPXEJ,3,Genç Düşük Harcamalı Müşteri
4951-UKAAQ,2,Yeni Yüksek Riskli Müşteri
9618-LFJRU,0,Yaslı Düşük Harcamalı Müşteri
6693-DJWTY,0,Yaslı Düşük Harcamalı Müşteri
0744-GKNGE,1,Yüksek Değerli Sadık Müşteri
6447-EGDIV,3,Genç Düşük Harcamalı Müşteri
1167-OYZJF,3,Genç Düşük Harcamalı Müşteri
2108-YKQTY,2,Yeni Yüksek Riskli Müşteri
4806-DXQCE,1,Yüksek Değerli Sadık Müşteri
4918-QLLIW,0,Yaslı Düşük Harcamalı Müşteri
7056-IMHCC,1,Yüksek Değerli Sadık Müşteri
4854-SSLTN,0,Yaslı Düşük Harcamalı Müşteri
5294-DMSFH,0,Yaslı Düşük Harcamalı Müşteri
4837-PZTIC,3,Genç Düşük Harcamalı Müşteri
1625-JAIIY,1,Yüksek Değerli Sadık Müşteri
0603-OLQDC,2,Yeni Yüksek Riskli Müşteri
3272-VUHPV,0,Yaslı Düşük Harcamalı Müşteri
4176-FXYBO,1,Yüksek Değerli Sadık Müşteri
1063-DHQJF,1,Yüksek Değerli Sadık Müşteri
8663-UPDGF,0,Yaslı Düşük Harcamalı Müşteri
6719-FGEDO,1,Yüksek Değerli Sadık Müşteri
1837-YQUCE,1,Yüksek Değerli Sadık Müşteri
2947-DOMLJ,0,Yaslı Düşük Harcamalı Müşteri
4112-LUEIZ,2,Yeni Yüksek Riskli Müşteri
0369-ZGOVK,0,Yaslı Düşük Harcamalı Müşteri
4510-HIMLV,0,Yaslı Düşük Harcamalı Müşteri
9919-KNPOO,2,Yeni Yüksek Riskli Müşteri
8749-JMNKX,1,Yüksek Değerli Sadık Müşteri
7872-BAAZR,3,Genç Düşük Harcamalı Müşteri
9391-LMANN,1,Yüksek Değerli Sadık Müşteri
2430-USGXP,2,Yeni Yüksek Riskli Müşteri
8174-TBVCF,1,Yüksek Değerli Sadık Müşteri
1698-XFZCI,1,Yüksek Değerli Sadık Müşteri
1877-HKBQX,0,Yaslı Düşük Harcamalı Müşteri
4450-DLLMH,0,Yaslı Düşük Harcamalı Müşteri
0428-AXXLJ,3,Genç Düşük Harcamalı Müşteri
2746-DIJLO,3,Genç Düşük Harcamalı Müşteri
5955-ERIHD,0,Yaslı Düşük Harcamalı Müşteri
0917-EZOLA,1,Yüksek Değerli Sadık Müşteri
3508-VLHCZ,1,Yüksek Değerli Sadık Müşteri
4086-ATNFV,0,Yaslı Düşük Harcamalı Müşteri
0468-YRPXN,1,Yüksek Değerli Sadık Müşteri
5996-NRVXR,1,Yüksek Değerli Sadık Müşteri
3739-YBWAB,0,Yaslı Düşük Harcamalı Müşteri
7047-FWEYA,1,Yüksek Değerli Sadık Müşteri
2000-MPKCA,1,Yüksek Değerli Sadık Müşteri
9762-YAQAA,1,Yüksek Değerli Sadık Müşteri
5949-EBSQK,3,Genç Düşük Harcamalı Müşteri
5473-KHBPS,1,Yüksek Değerli Sadık Müşteri
0100-DUVFC,1,Yüksek Değerli Sadık Müşteri
5397-TUPSH,1,Yüksek Değerli Sadık Müşteri
8950-MTZNV,0,Yaslı Düşük Harcamalı Müşteri
0326-VDYXE,1,Yüksek Değerli Sadık Müşteri
6773-LQTVT,3,Genç Düşük Harcamalı Müşteri
7274-RTAPZ,2,Yeni Yüksek Riskli Müşteri
0436-TWFFZ,1,Yüksek Değerli Sadık Müşteri
8566-YPRGL,3,Genç Düşük Harcamalı Müşteri
0311-UNPFF,0,Yaslı Düşük Harcamalı Müşteri
6609-MXJHJ,0,Yaslı Düşük Harcamalı Müşteri
2669-OIDSD,1,Yüksek Değerli Sadık Müşteri
8400-WZICQ,0,Yaslı Düşük Harcamalı Müşteri
3834-XUIFC,3,Genç Düşük Harcamalı Müşteri
9576-SYUHJ,1,Yüksek Değerli Sadık Müşteri
0410-IPFTY,0,Yaslı Düşük Harcamalı Müşteri
2831-EBWRN,0,Yaslı Düşük Harcamalı Müşteri
9430-NKQLY,3,Genç Düşük Harcamalı Müşteri
8414-MYSHR,3,Genç Düşük Harcamalı Müşteri
0247-SLUJI,0,Yaslı Düşük Harcamalı Müşteri
9402-ORRAH,0,Yaslı Düşük Harcamalı Müşteri
6483-OATDN,0,Yaslı Düşük Harcamalı Müşteri
1293-HHSHJ,3,Genç Düşük Harcamalı Müşteri
4840-ORQXB,1,Yüksek Değerli Sadık Müşteri
7599-FKVXZ,1,Yüksek Değerli Sadık Müşteri
3982-DQLUS,1,Yüksek Değerli Sadık Müşteri
8610-ZIKJJ,0,Yaslı Düşük Harcamalı Müşteri
3756-VNWDH,1,Yüksek Değerli Sadık Müşteri
7801-KICAO,2,Yeni Yüksek Riskli Müşteri
7673-LPRNY,0,Yaslı Düşük Harcamalı Müşteri
8229-TNIQA,2,Yeni Yüksek Riskli Müşteri
6060-QBMGV,3,Genç Düşük Harcamalı Müşteri
7339-POGZN,2,Yeni Yüksek Riskli Müşteri
2828-SLQPF,0,Yaslı Düşük Harcamalı Müşteri
4465-VDKIQ,2,Yeni Yüksek Riskli Müşteri
2921-XWDJH,2,Yeni Yüksek Riskli Müşteri
6221-AVQYL,0,Yaslı Düşük Harcamalı Müşteri
2558-BUOZZ,1,Yüksek Değerli Sadık Müşteri
9257-AZMTZ,0,Yaslı Düşük Harcamalı Müşteri
0003-MKNFE,2,Yeni Yüksek Riskli Müşteri
0975-UYDTX,0,Yaslı Düşük Harcamalı Müşteri
7743-EXURX,2,Yeni Yüksek Riskli Müşteri
4682-BLBUC,1,Yüksek Değerli Sadık Müşteri
0975-VOOVL,0,Yaslı Düşük Harcamalı Müşteri
5968-VXZLG,3,Genç Düşük Harcamalı Müşteri
5569-KGJHX,0,Yaslı Düşük Harcamalı Müşteri
4988-IQIGL,2,Yeni Yüksek Riskli Müşteri
5201-FRKKS,2,Yeni Yüksek Riskli Müşteri
9799-CAYJJ,0,Yaslı Düşük Harcamalı Müşteri
7730-IUTDZ,2,Yeni Yüksek Riskli Müşteri
0426-TIRNE,0,Yaslı Düşük Harcamalı Müşteri
5443-SCMKX,1,Yüksek Değerli Sadık Müşteri
8295-KMENE,1,Yüksek Değerli Sadık Müşteri
6738-ISCBM,3,Genç Düşük Harcamalı Müşteri
9821-BESNZ,1,Yüksek Değerli Sadık Müşteri
3678-MNGZX,0,Yaslı Düşük Harcamalı Müşteri
1335-NTIUC,0,Yaslı Düşük Harcamalı Müşteri
2916-BQZLN,2,Yeni Yüksek Riskli Müşteri
4558-CGYCZ,3,Genç Düşük Harcamalı Müşteri
2368-GAKKQ,1,Yüksek Değerli Sadık Müşteri
8710-YGLWG,2,Yeni Yüksek Riskli Müşteri
3199-XGZCY,0,Yaslı Düşük Harcamalı Müşteri
3785-KTYSH,0,Yaslı Düşük Harcamalı Müşteri
6814-ZPWFQ,0,Yaslı Düşük Harcamalı Müşteri
4063-EIKNQ,3,Genç Düşük Harcamalı Müşteri
6993-YCOBK,1,Yüksek Değerli Sadık Müşteri
5206-HPJKM,3,Genç Düşük Harcamalı Müşteri
7587-RZNME,2,Yeni Yüksek Riskli Müşteri
0748-RDGGM,1,Yüksek Değerli Sadık Müşteri
8393-JMVMB,3,Genç Düşük Harcamalı Müşteri
5019-GQVCR,1,Yüksek Değerli Sadık Müşteri
6036-TTFYU,3,Genç Düşük Harcamalı Müşteri
2550-AEVRU,2,Yeni Yüksek Riskli Müşteri
0969-RGKCU,0,Yaslı Düşük Harcamalı Müşteri
0378-CJKPV,1,Yüksek Değerli Sadık Müşteri
4706-AXVKM,2,Yeni Yüksek Riskli Müşteri
5889-JTMUL,1,Yüksek Değerli Sadık Müşteri
9026-RNUJS,2,Yeni Yüksek Riskli Müşteri
3746-EUBYR,2,Yeni Yüksek Riskli Müşteri
2332-EFBJY,0,Yaslı Düşük Harcamalı Müşteri
2880-FPNAE,2,Yeni Yüksek Riskli Müşteri
1703-MGIAB,3,Genç Düşük Harcamalı Müşteri
4311-QTTAI,3,Genç Düşük Harcamalı Müşteri
9474-PHLYD,0,Yaslı Düşük Harcamalı Müşteri
4318-RAJVY,3,Genç Düşük Harcamalı Müşteri
2165-VOEGB,1,Yüksek Değerli Sadık Müşteri
3612-YUNGG,1,Yüksek Değerli Sadık Müşteri
2254-DLXRI,3,Genç Düşük Harcamalı Müşteri
5062-CJJKH,3,Genç Düşük Harcamalı Müşteri
9028-LIHRP,1,Yüksek Değerli Sadık Müşteri
2219-MVUSO,2,Yeni Yüksek Riskli Müşteri
1053-MXTTK,1,Yüksek Değerli Sadık Müşteri
1530-ZTDOZ,2,Yeni Yüksek Riskli Müşteri
1301-LOPVR,3,Genç Düşük Harcamalı Müşteri
0853-TWRVK,1,Yüksek Değerli Sadık Müşteri
8914-RBTSB,2,Yeni Yüksek Riskli Müşteri
6212-ATMLK,1,Yüksek Değerli Sadık Müşteri
8200-LGKSR,1,Yüksek Değerli Sadık Müşteri
1568-BEKZM,1,Yüksek Değerli Sadık Müşteri
0670-ANMUU,1,Yüksek Değerli Sadık Müşteri
6897-RWMUB,1,Yüksek Değerli Sadık Müşteri
0963-ZBDRN,1,Yüksek Değerli Sadık Müşteri
7594-RQHXR,3,Genç Düşük Harcamalı Müşteri
6999-CHVCF,1,Yüksek Değerli Sadık Müşteri
6134-KWTBV,0,Yaslı Düşük Harcamalı Müşteri
1077-HUUJM,2,Yeni Yüksek Riskli Müşteri
6331-EWIEB,2,Yeni Yüksek Riskli Müşteri
0895-LNKRC,0,Yaslı Düşük Harcamalı Müşteri
2045-BMBTJ,2,Yeni Yüksek Riskli Müşteri
8417-GSODA,2,Yeni Yüksek Riskli Müşteri
5171-EPLKN,3,Genç Düşük Harcamalı Müşteri
4452-QIIEB,2,Yeni Yüksek Riskli Müşteri
5998-VVEJY,3,Genç Düşük Harcamalı Müşteri
1624-NALOJ,2,Yeni Yüksek Riskli Müşteri
6741-EGCBI,2,Yeni Yüksek Riskli Müşteri
7820-ZYGNY,1,Yüksek Değerli Sadık Müşteri
4317-VTEOA,0,Yaslı Düşük Harcamalı Müşteri
9677-AVKED,1,Yüksek Değerli Sadık Müşteri
1670-SVOWZ,3,Genç Düşük Harcamalı Müşteri
2227-JRSJX,3,Genç Düşük Harcamalı Müşteri
9847-HNVGP,3,Genç Düşük Harcamalı Müşteri
6696-YDAYZ,0,Yaslı Düşük Harcamalı Müşteri
8980-WQFWL,2,Yeni Yüksek Riskli Müşteri
1730-ZMAME,2,Yeni Yüksek Riskli Müşteri
6506-EYCNH,3,Genç Düşük Harcamalı Müşteri
4634-JLRJT,0,Yaslı Düşük Harcamalı Müşteri
9501-UKKNL,0,Yaslı Düşük Harcamalı Müşteri
2560-QTSBS,3,Genç Düşük Harcamalı Müşteri
7541-YLXCL,0,Yaslı Düşük Harcamalı Müşteri
4795-WRNVT,2,Yeni Yüksek Riskli Müşteri
6080-TCMYC,1,Yüksek Değerli Sadık Müşteri
0260-ZDLGK,0,Yaslı Düşük Harcamalı Müşteri
7860-UXCRM,1,Yüksek Değerli Sadık Müşteri
6357-JJPQT,0,Yaslı Düşük Harcamalı Müşteri
2292-XQWSV,3,Genç Düşük Harcamalı Müşteri
9552-TGUZV,2,Yeni Yüksek Riskli Müşteri
5913-INRQV,3,Genç Düşük Harcamalı Müşteri
8722-NGNBH,3,Genç Düşük Harcamalı Müşteri
6210-KBBPI,0,Yaslı Düşük Harcamalı Müşteri
9643-YBLUR,2,Yeni Yüksek Riskli Müşteri
8734-FNWVH,0,Yaslı Düşük Harcamalı Müşteri
9447-YPTBX,3,Genç Düşük Harcamalı Müşteri
0133-BMFZO,0,Yaslı Düşük Harcamalı Müşteri
6128-CZOMY,2,Yeni Yüksek Riskli Müşteri
9540-JYROE,3,Genç Düşük Harcamalı Müşteri
9026-LHEVG,0,Yaslı Düşük Harcamalı Müşteri
2260-USTRB,0,Yaslı Düşük Harcamalı Müşteri
3656-TKRVZ,3,Genç Düşük Harcamalı Müşteri
7011-CVEUC,0,Yaslı Düşük Harcamalı Müşteri
6185-TASNN,0,Yaslı Düşük Harcamalı Müşteri
7925-PNRGI,1,Yüksek Değerli Sadık Müşteri
8623-TMRBY,1,Yüksek Değerli Sadık Müşteri
1552-CZCLL,0,Yaslı Düşük Harcamalı Müşteri
3038-PQIUY,3,Genç Düşük Harcamalı Müşteri
1501-SGHBW,3,Genç Düşük Harcamalı Müşteri
9313-CDOGY,3,Genç Düşük Harcamalı Müşteri
8148-BPLZQ,3,Genç Düşük Harcamalı Müşteri
2623-DRYAM,1,Yüksek Değerli Sadık Müşteri
9987-LUTYD,0,Yaslı Düşük Harcamalı Müşteri
3208-YPIOE,3,Genç Düşük Harcamalı Müşteri
4488-KQFDT,1,Yüksek Değerli Sadık Müşteri
2612-RANWT,2,Yeni Yüksek Riskli Müşteri
5693-PIPCS,1,Yüksek Değerli Sadık Müşteri
0491-KAPQG,0,Yaslı Düşük Harcamalı Müşteri
1925-LFCZZ,3,Genç Düşük Harcamalı Müşteri
8039-EQPIM,1,Yüksek Değerli Sadık Müşteri
6900-PXRMS,2,Yeni Yüksek Riskli Müşteri
8707-RMEZH,1,Yüksek Değerli Sadık Müşteri
3346-BRMIS,0,Yaslı Düşük Harcamalı Müşteri
3209-ZPKFI,3,Genç Düşük Harcamalı Müşteri
6479-VDGRK,1,Yüksek Değerli Sadık Müşteri
9373-WSLOY,3,Genç Düşük Harcamalı Müşteri
2933-FILNV,3,Genç Düşük Harcamalı Müşteri
3569-JFODW,1,Yüksek Değerli Sadık Müşteri
9819-FBNSV,2,Yeni Yüksek Riskli Müşteri
9544-PYPSJ,1,Yüksek Değerli Sadık Müşteri
1591-XWLGB,0,Yaslı Düşük Harcamalı Müşteri
0396-UKGAI,3,Genç Düşük Harcamalı Müşteri
3243-ZHOHY,3,Genç Düşük Harcamalı Müşteri
5186-EJEGL,0,Yaslı Düşük Harcamalı Müşteri
7527-QNRUS,0,Yaslı Düşük Harcamalı Müşteri
9986-BONCE,3,Genç Düşük Harcamalı Müşteri
2722-JMONI,0,Yaslı Düşük Harcamalı Müşteri
2203-GHNWN,2,Yeni Yüksek Riskli Müşteri
3878-AVSOQ,2,Yeni Yüksek Riskli Müşteri
3258-SYSWS,1,Yüksek Değerli Sadık Müşteri
5296-PSYVW,3,Genç Düşük Harcamalı Müşteri
6319-QSUSR,0,Yaslı Düşük Harcamalı Müşteri
4083-EUGRJ,3,Genç Düşük Harcamalı Müşteri
7579-OOPEC,2,Yeni Yüksek Riskli Müşteri
0512-FLFDW,1,Yüksek Değerli Sadık Müşteri
1771-OADNZ,2,Yeni Yüksek Riskli Müşteri
0487-CRLZF,1,Yüksek Değerli Sadık Müşteri
2107-FBPTK,2,Yeni Yüksek Riskli Müşteri
9451-WLYRI,0,Yaslı Düşük Harcamalı Müşteri
8219-VYBVI,0,Yaslı Düşük Harcamalı Müşteri
1991-VOPLL,0,Yaslı Düşük Harcamalı Müşteri
9738-QLWTP,1,Yüksek Değerli Sadık Müşteri
1016-DJTSV,2,Yeni Yüksek Riskli Müşteri
9419-IPPBE,1,Yüksek Değerli Sadık Müşteri
0174-QRVVY,3,Genç Düşük Harcamalı Müşteri
5699-BNCAS,3,Genç Düşük Harcamalı Müşteri
2900-PHPLN,0,Yaslı Düşük Harcamalı Müşteri
0612-RTZZA,0,Yaslı Düşük Harcamalı Müşteri
8106-GWQOK,0,Yaslı Düşük Harcamalı Müşteri
8751-EDEKA,2,Yeni Yüksek Riskli Müşteri
6878-GGDWG,0,Yaslı Düşük Harcamalı Müşteri
4039-PIMHX,0,Yaslı Düşük Harcamalı Müşteri
8450-LUGUK,3,Genç Düşük Harcamalı Müşteri
3604-WLABM,3,Genç Düşük Harcamalı Müşteri
0795-GMVQO,1,Yüksek Değerli Sadık Müşteri
2259-OUUSZ,0,Yaslı Düşük Harcamalı Müşteri
1142-IHLOO,2,Yeni Yüksek Riskli Müşteri
6410-LEFEN,0,Yaslı Düşük Harcamalı Müşteri
4633-MKHYU,2,Yeni Yüksek Riskli Müşteri
6257-RJOHI,0,Yaslı Düşük Harcamalı Müşteri
1545-JFUML,1,Yüksek Değerli Sadık Müşteri
3194-ORPIK,1,Yüksek Değerli Sadık Müşteri
7826-VVKWT,2,Yeni Yüksek Riskli Müşteri
1353-GHZOS,2,Yeni Yüksek Riskli Müşteri
2587-EKXTS,1,Yüksek Değerli Sadık Müşteri
5442-BXVND,3,Genç Düşük Harcamalı Müşteri
8816-VXNZD,3,Genç Düşük Harcamalı Müşteri
9378-FXTIZ,1,Yüksek Değerli Sadık Müşteri
1723-HKXJQ,1,Yüksek Değerli Sadık Müşteri
7825-GKXMW,0,Yaslı Düşük Harcamalı Müşteri
9753-OYLBX,3,Genç Düşük Harcamalı Müşteri
2364-UFROM,3,Genç Düşük Harcamalı Müşteri
6656-JWRQX,3,Genç Düşük Harcamalı Müşteri
6473-ULUHT,2,Yeni Yüksek Riskli Müşteri
1240-KNSEZ,3,Genç Düşük Harcamalı Müşteri
0836-SEYLU,3,Genç Düşük Harcamalı Müşteri
4433-JCGCG,2,Yeni Yüksek Riskli Müşteri
3716-BDVDB,2,Yeni Yüksek Riskli Müşteri
7688-AWMDX,1,Yüksek Değerli Sadık Müşteri
2842-BCQGE,2,Yeni Yüksek Riskli Müşteri
7244-QWYHG,0,Yaslı Düşük Harcamalı Müşteri
5899-MQZZL,2,Yeni Yüksek Riskli Müşteri
6849-OYAMU,0,Yaslı Düşük Harcamalı Müşteri
5312-UXESG,2,Yeni Yüksek Riskli Müşteri
9488-HGMJH,3,Genç Düşük Harcamalı Müşteri
6038-GCYEC,0,Yaslı Düşük Harcamalı Müşteri
2150-WLKUW,2,Yeni Yüksek Riskli Müşteri
7159-FVYPK,3,Genç Düşük Harcamalı Müşteri
7032-LMBHI,0,Yaslı Düşük Harcamalı Müşteri
1150-WFARN,1,Yüksek Değerli Sadık Müşteri
6088-BXMRG,1,Yüksek Değerli Sadık Müşteri
3144-AUDBS,0,Yaslı Düşük Harcamalı Müşteri
4821-SJHJV,1,Yüksek Değerli Sadık Müşteri
7346-MEDWM,1,Yüksek Değerli Sadık Müşteri
1137-DGOWI,2,Yeni Yüksek Riskli Müşteri
5616-PRTNT,0,Yaslı Düşük Harcamalı Müşteri
3812-LRZIR,3,Genç Düşük Harcamalı Müşteri
4818-QIUFN,0,Yaslı Düşük Harcamalı Müşteri
9483-GCPWE,0,Yaslı Düşük Harcamalı Müşteri
4227-OJHAL,1,Yüksek Değerli Sadık Müşteri
9220-CXRSC,1,Yüksek Değerli Sadık Müşteri
4993-JCRGJ,3,Genç Düşük Harcamalı Müşteri
9537-JALFH,3,Genç Düşük Harcamalı Müşteri
6698-OXETB,0,Yaslı Düşük Harcamalı Müşteri
2103-ZRXFN,0,Yaslı Düşük Harcamalı Müşteri
3724-BSCVH,0,Yaslı Düşük Harcamalı Müşteri
4877-TSOFF,1,Yüksek Değerli Sadık Müşteri
9209-NWPGU,0,Yaslı Düşük Harcamalı Müşteri
6961-VCPMC,1,Yüksek Değerli Sadık Müşteri
7306-YDSOI,1,Yüksek Değerli Sadık Müşteri
5288-AHOUP,0,Yaslı Düşük Harcamalı Müşteri
6688-UZPWD,2,Yeni Yüksek Riskli Müşteri
0655-YDGFJ,3,Genç Düşük Harcamalı Müşteri
8468-EHYJA,1,Yüksek Değerli Sadık Müşteri
